device_id,date_time,flow
1,2021-09-27 14:34:06,0.0
1,2021-09-27 15:15:06,0.661
1,2021-09-27 15:24:06,0.0
1,2021-09-27 15:25:06,0.4
1,2021-09-27 15:29:06,0.0
1,2021-09-27 15:31:06,0.327
1,2021-09-27 15:43:06,0.0
1,2021-09-27 15:54:06,0.382
1,2021-09-27 16:02:06,0.0
1,2021-09-27 16:34:06,0.7
1,2021-09-27 16:36:06,0.949
1,2021-09-27 16:44:06,0.0
1,2021-09-27 16:46:06,0.7
1,2021-09-27 16:56:06,0.0
1,2021-09-27 16:58:06,0.7
1,2021-09-27 17:08:06,0.0
1,2021-09-27 17:10:06,0.7
1,2021-09-27 17:14:06,0.955
1,2021-09-27 17:19:06,0.7
1,2021-09-27 17:20:06,0.0
1,2021-09-27 17:37:06,0.362
1,2021-09-27 17:39:06,0.0
1,2021-09-27 18:08:06,0.292
1,2021-09-27 18:20:06,0.0
1,2021-09-27 18:45:06,0.293
1,2021-09-27 19:00:06,0.0
1,2021-09-27 19:20:06,0.374
1,2021-09-27 19:30:06,0.0
1,2021-09-27 19:40:06,0.286
1,2021-09-27 19:46:06,0.0
1,2021-09-27 20:24:06,0.4
1,2021-09-27 20:28:06,0.0
1,2021-09-27 20:33:06,0.354
1,2021-09-27 20:35:06,0.0
1,2021-09-27 21:09:06,0.227
1,2021-09-27 21:22:06,0.0
1,2021-09-27 22:04:06,0.3
1,2021-09-27 22:14:06,0.0
1,2021-09-27 23:07:06,0.355
1,2021-09-27 23:16:06,0.0
1,2021-09-28 00:13:06,0.397
1,2021-09-28 00:15:06,0.0
1,2021-09-28 00:40:06,0.301
1,2021-09-28 00:46:06,0.0
1,2021-09-28 00:57:06,0.351
1,2021-09-28 01:07:06,0.0
1,2021-09-28 01:17:06,0.4
1,2021-09-28 01:21:06,0.0
1,2021-09-28 01:36:06,0.283
1,2021-09-28 01:50:06,0.0
1,2021-09-28 02:00:06,0.229
1,2021-09-28 02:12:06,0.0
1,2021-09-28 02:51:06,0.275
1,2021-09-28 02:55:06,0.0
1,2021-09-28 03:26:06,0.214
1,2021-09-28 03:38:06,0.0
1,2021-09-28 04:24:06,0.321
1,2021-09-28 04:39:06,0.0
1,2021-09-28 05:05:06,0.4
1,2021-09-28 05:09:06,0.0
1,2021-09-28 05:30:06,0.342
1,2021-09-28 05:41:06,0.0
1,2021-09-28 06:16:06,0.265
1,2021-09-28 06:21:06,0.0
1,2021-09-28 07:17:06,0.229
1,2021-09-28 07:24:06,0.0
1,2021-09-28 08:24:06,0.326
1,2021-09-28 08:28:06,0.0
1,2021-09-28 09:12:06,0.633
1,2021-09-28 09:16:06,0.233
1,2021-09-28 09:19:06,0.0
1,2021-09-28 09:48:06,0.386
1,2021-09-28 10:02:06,0.0
1,2021-09-28 10:21:06,0.217
1,2021-09-28 10:29:06,0.0
1,2021-09-28 10:49:06,0.381
1,2021-09-28 11:00:06,0.0
1,2021-09-28 11:04:06,0.2
1,2021-09-28 11:17:06,0.0
1,2021-09-28 11:27:06,0.219
1,2021-09-28 11:38:06,0.0
1,2021-09-28 12:28:06,0.349
1,2021-09-28 12:42:06,0.0
1,2021-09-28 13:29:06,0.332
1,2021-09-28 13:36:06,0.0
1,2021-09-28 13:55:06,0.4
1,2021-09-28 13:59:06,0.0
1,2021-09-28 14:34:06,0.308
1,2021-09-28 14:40:06,0.0
1,2021-09-28 14:47:06,0.362
1,2021-09-28 14:57:06,0.0
1,2021-09-28 15:30:06,0.377
1,2021-09-28 15:43:06,0.0
1,2021-09-28 15:46:06,0.255
1,2021-09-28 15:51:06,0.0
1,2021-09-28 16:33:06,0.7
1,2021-09-28 16:43:06,0.0
1,2021-09-28 16:45:06,0.7
1,2021-09-28 16:49:06,0.971
1,2021-09-28 16:53:06,0.7
1,2021-09-28 16:55:06,0.0
1,2021-09-28 16:57:06,0.7
1,2021-09-28 17:07:06,0.0
1,2021-09-28 17:09:06,0.7
1,2021-09-28 17:19:06,0.0
1,2021-09-28 17:25:06,0.396
1,2021-09-28 17:35:06,0.0
1,2021-09-28 17:39:06,0.4
1,2021-09-28 17:43:06,0.0
1,2021-09-28 17:52:06,0.357
1,2021-09-28 18:00:06,0.0
1,2021-09-28 18:07:06,0.345
1,2021-09-28 18:11:06,0.0
1,2021-09-28 19:11:06,0.379
1,2021-09-28 19:13:06,1.0
1,2021-09-28 19:16:06,0.662
1,2021-09-28 19:39:06,0.0
1,2021-09-28 20:01:06,0.373
1,2021-09-28 20:11:06,0.0
1,2021-09-28 20:56:06,0.218
1,2021-09-28 21:02:06,0.0
1,2021-09-28 21:08:06,0.325
1,2021-09-28 21:18:06,0.0
1,2021-09-28 21:22:06,0.386
1,2021-09-28 21:23:06,0.786
1,2021-09-28 21:27:06,0.386
1,2021-09-28 21:35:06,0.0
1,2021-09-28 21:50:06,0.931
1,2021-09-28 21:54:06,0.6
1,2021-09-28 22:00:06,0.0
1,2021-09-28 22:15:06,0.6
1,2021-09-28 22:25:06,0.0
1,2021-09-28 22:28:06,0.227
1,2021-09-28 22:34:06,0.0
1,2021-09-28 22:40:06,0.6
1,2021-09-28 22:42:06,0.956
1,2021-09-28 22:46:06,0.6
1,2021-09-28 22:50:06,0.0
1,2021-09-28 23:43:06,0.261
1,2021-09-28 23:51:06,0.0
1,2021-09-29 00:09:06,0.229
1,2021-09-29 00:18:06,0.0
1,2021-09-29 00:28:06,0.354
1,2021-09-29 00:41:06,0.0
1,2021-09-29 00:54:06,0.289
1,2021-09-29 01:04:06,0.0
1,2021-09-29 01:15:06,0.353
1,2021-09-29 01:19:06,0.0
1,2021-09-29 01:43:06,0.4
1,2021-09-29 01:44:06,0.644
1,2021-09-29 01:47:06,0.244
1,2021-09-29 01:50:06,0.0
1,2021-09-29 02:07:06,0.327
1,2021-09-29 02:13:06,0.0
1,2021-09-29 02:38:06,0.266
1,2021-09-29 02:41:06,0.0
1,2021-09-29 03:17:06,0.221
1,2021-09-29 03:32:06,0.0
1,2021-09-29 03:51:06,0.235
1,2021-09-29 03:57:06,0.0
1,2021-09-29 04:16:06,0.278
1,2021-09-29 04:24:06,0.0
1,2021-09-29 05:23:06,0.372
1,2021-09-29 05:30:06,0.0
1,2021-09-29 05:53:06,0.4
1,2021-09-29 05:57:06,0.0
1,2021-09-29 06:19:06,0.217
1,2021-09-29 06:21:06,0.0
1,2021-09-29 06:51:06,0.33
1,2021-09-29 06:56:06,0.0
1,2021-09-29 07:15:06,0.374
1,2021-09-29 07:20:06,0.0
1,2021-09-29 07:33:06,0.338
1,2021-09-29 07:36:06,0.0
1,2021-09-29 07:56:06,0.271
1,2021-09-29 08:07:06,0.0
1,2021-09-29 08:14:06,0.202
1,2021-09-29 08:26:06,0.0
1,2021-09-29 08:46:06,0.213
1,2021-09-29 08:53:06,0.0
1,2021-09-29 09:05:06,0.261
1,2021-09-29 09:08:06,0.0
1,2021-09-29 09:51:06,0.346
1,2021-09-29 10:06:06,0.0
1,2021-09-29 10:18:06,0.4
1,2021-09-29 10:22:06,0.0
1,2021-09-29 10:41:06,0.361
1,2021-09-29 10:51:06,0.0
1,2021-09-29 11:00:06,0.329
1,2021-09-29 11:06:06,0.0
1,2021-09-29 11:15:06,0.346
1,2021-09-29 11:19:06,0.0
1,2021-09-29 12:16:06,0.342
1,2021-09-29 12:27:06,0.0
1,2021-09-29 12:53:06,0.346
1,2021-09-29 13:05:06,0.0
1,2021-09-29 13:20:06,0.261
1,2021-09-29 13:32:06,0.0
1,2021-09-29 14:13:06,0.277
1,2021-09-29 14:22:06,0.0
1,2021-09-29 14:24:06,0.305
1,2021-09-29 14:29:06,0.0
1,2021-09-29 15:04:06,0.373
1,2021-09-29 15:12:06,0.0
1,2021-09-29 15:22:06,0.4
1,2021-09-29 15:26:06,0.0
1,2021-09-29 15:29:06,0.329
1,2021-09-29 15:44:06,0.0
1,2021-09-29 16:05:06,0.21
1,2021-09-29 16:10:06,0.0
1,2021-09-29 16:15:06,0.37
1,2021-09-29 16:28:06,0.0
1,2021-09-29 16:48:06,0.24
1,2021-09-29 17:01:06,0.0
1,2021-09-29 17:24:06,0.298
1,2021-09-29 17:39:06,0.0
1,2021-09-29 18:03:06,0.208
1,2021-09-29 18:10:06,0.0
1,2021-09-29 18:31:06,0.4
1,2021-09-29 18:35:06,0.0
1,2021-09-29 18:55:06,0.341
1,2021-09-29 19:02:06,0.0
1,2021-09-29 19:14:06,0.7
1,2021-09-29 19:24:06,0.0
1,2021-09-29 19:26:06,1.0
1,2021-09-29 19:33:06,0.7
1,2021-09-29 19:36:06,0.0
1,2021-09-29 19:38:06,0.7
1,2021-09-29 19:48:06,0.0
1,2021-09-29 19:50:06,0.7
1,2021-09-29 20:00:06,0.0
1,2021-09-29 20:02:06,0.268
1,2021-09-29 20:08:06,0.0
1,2021-09-29 21:06:06,0.355
1,2021-09-29 21:19:06,0.0
1,2021-09-29 21:43:06,0.4
1,2021-09-29 21:45:06,1.0
1,2021-09-29 21:47:06,0.711
1,2021-09-29 22:02:06,0.983
1,2021-09-29 22:05:06,0.272
1,2021-09-29 22:12:06,0.0
1,2021-09-29 22:54:06,0.221
1,2021-09-29 23:07:06,0.0
1,2021-09-29 23:13:06,0.3
1,2021-09-29 23:22:06,0.0
1,2021-09-30 00:03:06,0.346
1,2021-09-30 00:06:06,0.0
1,2021-09-30 00:53:06,0.371
1,2021-09-30 01:00:06,0.0
1,2021-09-30 01:07:06,0.4
1,2021-09-30 01:11:06,0.0
1,2021-09-30 01:48:06,0.372
1,2021-09-30 02:03:06,0.0
1,2021-09-30 02:19:06,0.371
1,2021-09-30 02:26:06,0.0
1,2021-09-30 03:00:06,0.227
1,2021-09-30 03:08:06,0.0
1,2021-09-30 04:07:06,0.285
1,2021-09-30 04:21:06,0.0
1,2021-09-30 04:33:06,0.4
1,2021-09-30 04:37:06,0.0
1,2021-09-30 04:52:06,0.269
1,2021-09-30 05:01:06,0.0
1,2021-09-30 05:04:06,0.377
1,2021-09-30 05:08:06,0.0
1,2021-09-30 05:46:06,0.352
1,2021-09-30 05:57:06,0.0
1,2021-09-30 06:36:06,0.228
1,2021-09-30 06:46:06,0.0
1,2021-09-30 07:40:06,0.336
1,2021-09-30 07:47:06,0.0
1,2021-09-30 07:48:06,0.4
1,2021-09-30 07:52:06,0.0
1,2021-09-30 07:59:06,0.391
1,2021-09-30 08:11:06,0.0
1,2021-09-30 08:19:06,0.298
1,2021-09-30 08:29:06,0.0
1,2021-09-30 08:42:06,0.253
1,2021-09-30 08:45:06,0.0
1,2021-09-30 09:19:06,0.214
1,2021-09-30 09:31:06,0.0
1,2021-09-30 10:12:06,0.377
1,2021-09-30 10:17:06,0.0
1,2021-09-30 10:49:06,0.23
1,2021-09-30 10:54:06,0.0
1,2021-09-30 11:11:06,0.4
1,2021-09-30 11:17:06,0.0
1,2021-09-30 11:43:06,0.303
1,2021-09-30 11:50:06,0.0
1,2021-09-30 11:54:06,0.4
1,2021-09-30 11:58:06,0.0
1,2021-09-30 12:10:06,0.368
1,2021-09-30 12:13:06,0.0
1,2021-09-30 12:43:06,0.313
1,2021-09-30 12:53:06,0.0
1,2021-09-30 13:32:06,0.311
1,2021-09-30 13:43:06,0.0
1,2021-09-30 14:07:06,0.274
1,2021-09-30 14:14:06,0.0
1,2021-09-30 15:14:06,0.217
1,2021-09-30 15:26:06,0.0
1,2021-09-30 15:52:06,0.304
1,2021-09-30 15:59:06,0.0
1,2021-09-30 16:39:06,0.206
1,2021-09-30 16:46:06,0.0
1,2021-09-30 16:51:06,0.4
1,2021-09-30 16:55:06,0.0
1,2021-09-30 17:05:06,0.2
1,2021-09-30 17:09:06,0.0
1,2021-09-30 18:00:06,0.31
1,2021-09-30 18:13:06,0.0
1,2021-09-30 19:04:06,0.286
1,2021-09-30 19:17:06,0.0
1,2021-09-30 19:28:06,0.252
1,2021-09-30 19:31:06,0.0
1,2021-09-30 19:52:06,0.227
1,2021-09-30 20:05:06,0.0
1,2021-09-30 20:31:06,0.389
1,2021-09-30 20:37:06,0.0
1,2021-09-30 21:25:06,0.7
1,2021-09-30 21:30:06,1.0
1,2021-09-30 21:35:06,0.0
1,2021-09-30 21:37:06,0.7
1,2021-09-30 21:47:06,0.0
1,2021-09-30 21:49:06,1.0
1,2021-09-30 21:53:06,0.7
1,2021-09-30 21:59:06,0.0
1,2021-09-30 22:01:06,0.7
1,2021-09-30 22:11:06,0.0
1,2021-09-30 22:20:06,0.632
1,2021-09-30 22:33:06,1.0
1,2021-09-30 22:39:06,0.632
1,2021-09-30 22:48:06,0.884
1,2021-09-30 22:51:06,0.252
1,2021-09-30 22:56:06,0.0
1,2021-09-30 23:01:06,0.248
1,2021-09-30 23:08:06,0.0
1,2021-10-01 00:03:06,0.206
1,2021-10-01 00:16:06,0.0
1,2021-10-01 01:13:06,0.279
1,2021-10-01 01:25:06,0.0
1,2021-10-01 02:08:06,0.382
1,2021-10-01 02:19:06,0.0
1,2021-10-01 02:40:06,0.4
1,2021-10-01 02:44:06,0.0
1,2021-10-01 02:59:06,0.334
1,2021-10-01 03:08:06,0.0
1,2021-10-01 03:56:06,0.263
1,2021-10-01 04:10:06,0.0
1,2021-10-01 04:51:06,0.331
1,2021-10-01 05:06:06,0.0
1,2021-10-01 05:41:06,0.257
1,2021-10-01 05:46:06,0.0
1,2021-10-01 06:15:06,0.259
1,2021-10-01 06:23:06,0.0
1,2021-10-01 06:29:06,0.4
1,2021-10-01 06:31:06,0.0
1,2021-10-01 06:53:06,0.238
1,2021-10-01 07:04:06,0.0
1,2021-10-01 07:34:06,0.4
1,2021-10-01 07:38:06,0.0
1,2021-10-01 07:59:06,0.3
1,2021-10-01 08:01:06,0.0
1,2021-10-01 08:33:06,0.395
1,2021-10-01 08:41:06,0.0
1,2021-10-01 09:41:06,0.338
1,2021-10-01 09:48:06,0.0
1,2021-10-01 10:13:06,0.303
1,2021-10-01 10:27:06,0.0
1,2021-10-01 10:44:06,0.393
1,2021-10-01 10:52:06,0.0
1,2021-10-01 10:59:06,0.4
1,2021-10-01 11:03:06,0.0
1,2021-10-01 11:51:06,0.204
1,2021-10-01 12:00:06,0.0
1,2021-10-01 12:04:06,0.367
1,2021-10-01 12:15:06,0.0
1,2021-10-01 12:58:06,0.276
1,2021-10-01 13:13:06,0.0
1,2021-10-01 13:43:06,0.372
1,2021-10-01 13:49:06,0.0
1,2021-10-01 13:52:06,0.376
1,2021-10-01 14:06:06,0.0
1,2021-10-01 14:39:06,0.373
1,2021-10-01 14:50:06,0.0
1,2021-10-01 15:09:06,0.358
1,2021-10-01 15:20:06,0.0
1,2021-10-01 15:21:06,0.61
1,2021-10-01 15:25:06,0.21
1,2021-10-01 15:29:06,0.0
1,2021-10-01 16:17:06,0.21
1,2021-10-01 16:24:06,0.0
1,2021-10-01 16:39:06,0.235
1,2021-10-01 16:49:06,0.0
1,2021-10-01 17:47:06,0.202
1,2021-10-01 17:56:06,0.0
1,2021-10-01 18:42:06,0.36
1,2021-10-01 18:48:06,0.76
1,2021-10-01 18:52:06,0.36
1,2021-10-01 18:56:06,0.0
1,2021-10-01 19:02:06,0.39
1,2021-10-01 19:14:06,0.0
1,2021-10-01 19:16:06,0.273
1,2021-10-01 19:30:06,0.0
1,2021-10-01 19:47:06,0.353
1,2021-10-01 20:02:06,0.0
1,2021-10-01 20:29:06,0.7
1,2021-10-01 20:39:06,0.0
1,2021-10-01 20:41:06,0.7
1,2021-10-01 20:51:06,0.0
1,2021-10-01 20:53:06,0.7
1,2021-10-01 21:02:06,1.0
1,2021-10-01 21:03:06,0.391
1,2021-10-01 21:05:06,1.0
1,2021-10-01 21:09:06,0.7
1,2021-10-01 21:15:06,0.297
1,2021-10-01 21:24:06,0.0
1,2021-10-01 22:10:06,0.387
1,2021-10-01 22:19:06,0.0
1,2021-10-01 23:07:06,0.204
1,2021-10-01 23:10:06,0.0
1,2021-10-01 23:36:06,0.4
1,2021-10-01 23:40:06,0.0
1,2021-10-01 23:53:06,0.325
1,2021-10-01 23:56:06,0.0
1,2021-10-02 00:01:06,0.272
1,2021-10-02 00:04:06,0.0
1,2021-10-02 00:40:06,0.33
1,2021-10-02 00:53:06,0.0
1,2021-10-02 01:02:06,0.3
1,2021-10-02 01:15:06,0.0
1,2021-10-02 01:47:06,0.226
1,2021-10-02 02:02:06,0.0
1,2021-10-02 02:45:06,0.221
1,2021-10-02 02:57:06,0.4
1,2021-10-02 03:01:06,0.0
1,2021-10-02 03:31:06,0.3
1,2021-10-02 03:36:06,0.0
1,2021-10-02 04:30:06,0.275
1,2021-10-02 04:37:06,0.0
1,2021-10-02 05:30:06,0.388
1,2021-10-02 05:37:06,0.0
1,2021-10-02 06:00:06,0.695
1,2021-10-02 06:13:06,0.94
1,2021-10-02 06:15:06,0.695
1,2021-10-02 06:20:06,0.0
1,2021-10-02 06:22:06,0.4
1,2021-10-02 06:26:06,0.0
1,2021-10-02 06:53:06,0.33
1,2021-10-02 06:58:06,0.0
1,2021-10-02 07:58:06,0.263
1,2021-10-02 08:01:06,0.0
1,2021-10-02 08:03:06,0.333
1,2021-10-02 08:06:06,0.0
1,2021-10-02 08:13:06,0.226
1,2021-10-02 08:15:06,0.0
1,2021-10-02 08:56:06,0.245
1,2021-10-02 09:01:06,0.0
1,2021-10-02 09:02:06,0.249
1,2021-10-02 09:10:06,0.0
1,2021-10-02 09:37:06,0.35
1,2021-10-02 09:52:06,0.0
1,2021-10-02 10:42:06,0.286
1,2021-10-02 10:48:06,0.686
1,2021-10-02 10:52:06,0.286
1,2021-10-02 10:53:06,0.0
1,2021-10-02 11:43:06,0.387
1,2021-10-02 11:55:06,0.0
1,2021-10-02 12:23:06,0.315
1,2021-10-02 12:38:06,0.0
1,2021-10-02 12:56:06,0.279
1,2021-10-02 13:04:06,0.0
1,2021-10-02 13:24:06,0.269
1,2021-10-02 13:35:06,0.0
1,2021-10-02 13:45:06,0.234
1,2021-10-02 13:49:06,0.0
1,2021-10-02 14:31:06,0.271
1,2021-10-02 14:39:06,0.0
1,2021-10-02 14:46:06,0.4
1,2021-10-02 14:50:06,0.0
1,2021-10-02 14:52:06,0.223
1,2021-10-02 14:55:06,0.0
1,2021-10-02 15:54:06,0.293
1,2021-10-02 15:57:06,0.0
1,2021-10-02 16:22:06,0.301
1,2021-10-02 16:30:06,0.0
1,2021-10-02 17:05:06,0.268
1,2021-10-02 17:15:06,0.0
1,2021-10-02 17:37:06,0.376
1,2021-10-02 17:47:06,0.0
1,2021-10-02 18:10:06,0.373
1,2021-10-02 18:22:06,0.0
1,2021-10-02 18:49:06,0.385
1,2021-10-02 18:55:06,0.785
1,2021-10-02 18:56:06,0.4
1,2021-10-02 18:59:06,0.0
1,2021-10-02 19:49:06,0.361
1,2021-10-02 19:51:06,0.0
1,2021-10-02 19:58:06,0.213
1,2021-10-02 20:07:06,0.0
1,2021-10-02 20:45:06,0.317
1,2021-10-02 20:58:06,0.0
1,2021-10-02 21:51:06,0.7
1,2021-10-02 21:54:06,1.0
1,2021-10-02 21:58:06,0.7
1,2021-10-02 22:01:06,0.0
1,2021-10-02 22:03:06,0.7
1,2021-10-02 22:13:06,0.0
1,2021-10-02 22:15:06,0.7
1,2021-10-02 22:25:06,0.0
1,2021-10-02 22:27:06,0.7
1,2021-10-02 22:37:06,0.0
1,2021-10-02 22:50:06,0.227
1,2021-10-02 22:55:06,0.0
1,2021-10-02 23:09:06,0.26
1,2021-10-02 23:14:06,0.0
1,2021-10-02 23:18:06,0.4
1,2021-10-02 23:22:06,0.0
1,2021-10-02 23:58:06,0.325
1,2021-10-03 00:10:06,0.0
1,2021-10-03 01:00:06,0.379
1,2021-10-03 01:04:06,0.0
1,2021-10-03 01:43:06,0.226
1,2021-10-03 01:53:06,0.0
1,2021-10-03 02:09:06,0.219
1,2021-10-03 02:19:06,0.0
1,2021-10-03 02:37:06,0.394
1,2021-10-03 02:45:06,0.0
1,2021-10-03 03:40:06,0.23
1,2021-10-03 03:52:06,0.63
1,2021-10-03 03:55:06,0.4
1,2021-10-03 03:56:06,0.0
1,2021-10-03 04:21:06,0.263
1,2021-10-03 04:36:06,0.0
1,2021-10-03 04:40:06,0.202
1,2021-10-03 04:50:06,0.0
1,2021-10-03 05:47:06,0.354
1,2021-10-03 06:00:06,0.882
1,2021-10-03 06:02:06,0.528
1,2021-10-03 06:08:06,0.0
1,2021-10-03 06:35:06,0.215
1,2021-10-03 06:40:06,0.0
1,2021-10-03 06:58:06,0.262
1,2021-10-03 07:13:06,0.0
1,2021-10-03 07:24:06,0.4
1,2021-10-03 07:28:06,0.0
1,2021-10-03 08:08:06,0.371
1,2021-10-03 08:23:06,0.0
1,2021-10-03 08:57:06,0.376
1,2021-10-03 09:05:06,0.0
1,2021-10-03 09:39:06,0.3
1,2021-10-03 09:49:06,0.0
1,2021-10-03 10:48:06,0.318
1,2021-10-03 11:03:06,0.0
1,2021-10-03 11:15:06,0.252
1,2021-10-03 11:17:06,0.0
1,2021-10-03 11:44:06,0.389
1,2021-10-03 11:49:06,0.0
1,2021-10-03 11:58:06,0.4
1,2021-10-03 12:02:06,0.0
1,2021-10-03 12:48:06,0.225
1,2021-10-03 13:00:06,0.0
1,2021-10-03 13:57:06,0.2
1,2021-10-03 13:59:06,0.0
1,2021-10-03 14:38:06,0.351
1,2021-10-03 14:41:06,0.0
1,2021-10-03 14:59:06,0.337
1,2021-10-03 15:02:06,0.0
1,2021-10-03 15:47:06,0.26
1,2021-10-03 15:58:06,0.0
1,2021-10-03 16:02:06,0.4
1,2021-10-03 16:06:06,0.0
1,2021-10-03 16:58:06,0.314
1,2021-10-03 17:13:06,0.0
1,2021-10-03 17:29:06,0.305
1,2021-10-03 17:35:06,0.0
1,2021-10-03 17:55:06,0.225
1,2021-10-03 17:58:06,0.0
1,2021-10-03 18:03:06,0.343
1,2021-10-03 18:12:06,0.0
1,2021-10-03 19:03:06,0.282
1,2021-10-03 19:11:06,0.0
1,2021-10-03 19:34:06,0.4
1,2021-10-03 19:38:06,0.0
1,2021-10-03 19:39:06,0.386
1,2021-10-03 19:45:06,0.0
1,2021-10-03 20:28:06,0.346
1,2021-10-03 20:33:06,0.0
1,2021-10-03 21:12:06,0.246
1,2021-10-03 21:14:06,0.0
1,2021-10-03 21:49:06,0.315
1,2021-10-03 22:04:06,0.0
1,2021-10-03 22:17:06,0.318
1,2021-10-03 22:22:06,0.0
1,2021-10-03 22:49:06,0.4
1,2021-10-03 22:50:06,0.688
1,2021-10-03 22:53:06,0.288
1,2021-10-03 23:05:06,0.0
1,2021-10-04 00:04:06,0.369
1,2021-10-04 00:17:06,0.0
1,2021-10-04 00:46:06,0.325
1,2021-10-04 01:01:06,0.0
1,2021-10-04 01:12:06,0.25
1,2021-10-04 01:27:06,0.0
1,2021-10-04 01:47:06,0.358
1,2021-10-04 02:00:06,0.0
1,2021-10-04 02:37:06,0.262
1,2021-10-04 02:44:06,0.0
1,2021-10-04 03:15:06,0.4
1,2021-10-04 03:19:06,0.0
1,2021-10-04 03:38:06,0.204
1,2021-10-04 03:45:06,0.0
1,2021-10-04 04:44:06,0.317
1,2021-10-04 04:54:06,0.0
1,2021-10-04 05:11:06,0.291
1,2021-10-04 05:19:06,0.0
1,2021-10-04 05:43:06,0.33
1,2021-10-04 05:47:06,0.0
1,2021-10-04 06:00:06,1.0
1,2021-10-04 06:10:06,0.661
1,2021-10-04 06:12:06,1.0
1,2021-10-04 06:16:06,0.7
1,2021-10-04 06:17:06,0.902
1,2021-10-04 06:22:06,0.202
1,2021-10-04 06:24:06,0.902
1,2021-10-04 06:27:06,0.7
1,2021-10-04 06:34:06,0.0
1,2021-10-04 06:36:06,0.7
1,2021-10-04 06:46:06,0.0
1,2021-10-04 06:52:06,0.388
1,2021-10-04 07:07:06,0.0
1,2021-10-04 07:37:06,0.4
1,2021-10-04 07:38:06,0.662
1,2021-10-04 07:41:06,0.262
1,2021-10-04 07:50:06,0.0
1,2021-10-04 08:03:06,0.396
1,2021-10-04 08:14:06,0.0
1,2021-10-04 08:34:06,0.377
1,2021-10-04 08:36:06,0.0
1,2021-10-04 08:57:06,0.227
1,2021-10-04 09:01:06,0.0
1,2021-10-04 09:54:06,0.289
1,2021-10-04 09:59:06,0.0
1,2021-10-04 10:59:06,0.296
