device_id,date_time,flow
1,2021-08-28 13:07:06,0.0
1,2021-08-28 13:31:06,0.35
1,2021-08-28 13:40:06,0.0
1,2021-08-28 14:08:06,0.4
1,2021-08-28 14:12:06,0.0
1,2021-08-28 14:30:06,0.261
1,2021-08-28 14:35:06,0.0
1,2021-08-28 15:22:06,0.618
1,2021-08-28 15:33:06,0.909
1,2021-08-28 15:39:06,0.618
1,2021-08-28 15:52:06,0.0
1,2021-08-28 15:53:06,0.301
1,2021-08-28 16:07:06,0.0
1,2021-08-28 16:08:06,0.273
1,2021-08-28 16:10:06,0.0
1,2021-08-28 16:17:06,0.333
1,2021-08-28 16:23:06,0.0
1,2021-08-28 16:32:06,0.25
1,2021-08-28 16:41:06,0.0
1,2021-08-28 17:17:06,0.218
1,2021-08-28 17:30:06,0.0
1,2021-08-28 17:40:06,0.4
1,2021-08-28 17:44:06,0.0
1,2021-08-28 17:53:06,0.335
1,2021-08-28 18:01:06,0.0
1,2021-08-28 18:29:06,0.244
1,2021-08-28 18:38:06,0.0
1,2021-08-28 19:11:06,0.281
1,2021-08-28 19:22:06,0.0
1,2021-08-28 20:12:06,0.372
1,2021-08-28 20:23:06,0.0
1,2021-08-28 20:27:06,0.302
1,2021-08-28 20:35:06,0.0
1,2021-08-28 20:46:06,0.4
1,2021-08-28 20:50:06,0.0
1,2021-08-28 21:30:06,0.37
1,2021-08-28 21:37:06,0.0
1,2021-08-28 22:17:06,0.381
1,2021-08-28 22:24:06,0.0
1,2021-08-28 22:51:06,0.332
1,2021-08-28 23:02:06,0.0
1,2021-08-28 23:47:06,0.253
1,2021-08-29 00:01:06,0.0
1,2021-08-29 00:31:06,0.4
1,2021-08-29 00:35:06,0.0
1,2021-08-29 00:54:06,0.244
1,2021-08-29 00:57:06,0.0
1,2021-08-29 01:36:06,0.252
1,2021-08-29 01:47:06,0.0
1,2021-08-29 02:22:06,0.4
1,2021-08-29 02:33:06,0.0
1,2021-08-29 03:14:06,0.333
1,2021-08-29 03:20:06,0.0
1,2021-08-29 04:13:06,0.372
1,2021-08-29 04:15:06,0.0
1,2021-08-29 04:16:06,0.253
1,2021-08-29 04:27:06,0.653
1,2021-08-29 04:30:06,0.4
1,2021-08-29 04:31:06,0.0
1,2021-08-29 05:28:06,0.36
1,2021-08-29 05:30:06,0.0
1,2021-08-29 06:20:06,0.302
1,2021-08-29 06:24:06,0.0
1,2021-08-29 06:33:06,0.7
1,2021-08-29 06:43:06,0.0
1,2021-08-29 06:45:06,0.7
1,2021-08-29 06:55:06,0.0
1,2021-08-29 06:57:06,0.7
1,2021-08-29 07:07:06,0.0
1,2021-08-29 07:09:06,0.7
1,2021-08-29 07:14:06,0.918
1,2021-08-29 07:19:06,0.218
1,2021-08-29 07:27:06,0.0
1,2021-08-29 07:46:06,0.306
1,2021-08-29 07:49:06,0.0
1,2021-08-29 08:00:06,0.377
1,2021-08-29 08:11:06,0.0
1,2021-08-29 08:12:06,0.4
1,2021-08-29 08:16:06,0.0
1,2021-08-29 08:38:06,0.203
1,2021-08-29 08:48:06,0.0
1,2021-08-29 09:31:06,0.342
1,2021-08-29 09:35:06,0.0
1,2021-08-29 10:02:06,0.215
1,2021-08-29 10:16:06,0.0
1,2021-08-29 10:35:06,0.281
1,2021-08-29 10:41:06,0.0
1,2021-08-29 10:54:06,0.275
1,2021-08-29 11:06:06,0.0
1,2021-08-29 11:27:06,0.241
1,2021-08-29 11:37:06,0.0
1,2021-08-29 11:53:06,0.259
1,2021-08-29 12:01:06,0.0
1,2021-08-29 12:47:06,0.2
1,2021-08-29 12:53:06,0.0
1,2021-08-29 13:01:06,0.4
1,2021-08-29 13:05:06,0.0
1,2021-08-29 13:21:06,0.264
1,2021-08-29 13:30:06,0.0
1,2021-08-29 14:30:06,0.208
1,2021-08-29 14:32:06,0.0
1,2021-08-29 15:29:06,0.382
1,2021-08-29 15:35:06,0.0
1,2021-08-29 15:49:06,0.265
1,2021-08-29 15:54:06,0.0
1,2021-08-29 16:01:06,0.262
1,2021-08-29 16:12:06,0.0
1,2021-08-29 16:55:06,0.258
1,2021-08-29 17:00:06,0.0
1,2021-08-29 17:09:06,0.4
1,2021-08-29 17:13:06,0.0
1,2021-08-29 17:20:06,0.229
1,2021-08-29 17:28:06,0.0
1,2021-08-29 17:52:06,0.207
1,2021-08-29 17:56:06,0.0
1,2021-08-29 18:32:06,0.262
1,2021-08-29 18:37:06,0.0
1,2021-08-29 19:00:06,0.737
1,2021-08-29 19:12:06,1.0
1,2021-08-29 19:27:06,0.737
1,2021-08-29 19:29:06,0.0
1,2021-08-29 19:38:06,0.342
1,2021-08-29 19:47:06,0.0
1,2021-08-29 20:17:06,0.389
1,2021-08-29 20:26:06,0.0
1,2021-08-29 20:30:06,0.212
1,2021-08-29 20:34:06,0.0
1,2021-08-29 21:28:06,0.204
1,2021-08-29 21:43:06,0.0
1,2021-08-29 21:56:06,0.4
1,2021-08-29 22:00:06,0.0
1,2021-08-29 22:17:06,0.289
1,2021-08-29 22:27:06,0.0
1,2021-08-29 22:42:06,0.321
1,2021-08-29 22:53:06,0.0
1,2021-08-29 23:21:06,0.249
1,2021-08-29 23:25:06,0.0
1,2021-08-30 00:11:06,0.202
1,2021-08-30 00:26:06,0.0
1,2021-08-30 01:07:06,0.4
1,2021-08-30 01:11:06,0.0
1,2021-08-30 01:20:06,0.279
1,2021-08-30 01:35:06,0.0
1,2021-08-30 01:52:06,0.349
1,2021-08-30 02:07:06,0.0
1,2021-08-30 02:34:06,0.235
1,2021-08-30 02:39:06,0.0
1,2021-08-30 03:18:06,0.27
1,2021-08-30 03:29:06,0.0
1,2021-08-30 04:20:06,0.327
1,2021-08-30 04:24:06,0.0
1,2021-08-30 04:49:06,0.799
1,2021-08-30 04:53:06,0.399
1,2021-08-30 04:55:06,0.0
1,2021-08-30 05:19:06,0.209
1,2021-08-30 05:33:06,0.0
1,2021-08-30 06:00:06,0.7
1,2021-08-30 06:10:06,0.0
1,2021-08-30 06:12:06,0.7
1,2021-08-30 06:21:06,0.926
1,2021-08-30 06:22:06,0.226
1,2021-08-30 06:24:06,0.926
1,2021-08-30 06:31:06,0.7
1,2021-08-30 06:34:06,0.0
1,2021-08-30 06:36:06,0.7
1,2021-08-30 06:46:06,0.0
1,2021-08-30 07:02:06,0.208
1,2021-08-30 07:07:06,0.0
1,2021-08-30 08:06:06,0.36
1,2021-08-30 08:20:06,0.0
1,2021-08-30 08:24:06,0.4
1,2021-08-30 08:28:06,0.0
1,2021-08-30 08:58:06,0.344
1,2021-08-30 09:12:06,0.0
1,2021-08-30 09:15:06,0.254
1,2021-08-30 09:26:06,0.0
1,2021-08-30 10:17:06,0.376
1,2021-08-30 10:22:06,0.0
1,2021-08-30 10:48:06,0.272
1,2021-08-30 10:59:06,0.0
1,2021-08-30 11:35:06,0.707
1,2021-08-30 11:39:06,0.307
1,2021-08-30 11:40:06,0.0
1,2021-08-30 12:26:06,0.396
1,2021-08-30 12:35:06,0.0
1,2021-08-30 12:57:06,0.33
1,2021-08-30 13:12:06,0.0
1,2021-08-30 14:06:06,0.264
1,2021-08-30 14:15:06,0.0
1,2021-08-30 15:14:06,0.305
1,2021-08-30 15:29:06,0.0
1,2021-08-30 16:15:06,0.4
1,2021-08-30 16:19:06,0.0
1,2021-08-30 16:27:06,0.339
1,2021-08-30 16:34:06,0.0
1,2021-08-30 16:49:06,0.341
1,2021-08-30 17:02:06,0.0
1,2021-08-30 17:03:06,0.306
1,2021-08-30 17:09:06,0.0
1,2021-08-30 17:16:06,0.336
1,2021-08-30 17:25:06,0.0
1,2021-08-30 17:38:06,0.392
1,2021-08-30 17:45:06,0.0
1,2021-08-30 17:53:06,0.302
1,2021-08-30 18:01:06,0.0
1,2021-08-30 18:55:06,0.368
1,2021-08-30 19:00:06,0.0
1,2021-08-30 19:57:06,0.272
1,2021-08-30 20:11:06,0.0
1,2021-08-30 20:36:06,0.4
1,2021-08-30 20:39:06,0.765
1,2021-08-30 20:40:06,0.365
1,2021-08-30 20:53:06,0.0
1,2021-08-30 21:23:06,0.27
1,2021-08-30 21:28:06,0.0
1,2021-08-30 22:12:06,0.231
1,2021-08-30 22:18:06,0.0
1,2021-08-30 22:43:06,0.976
1,2021-08-30 22:54:06,0.697
1,2021-08-30 22:56:06,0.0
1,2021-08-30 23:51:06,0.371
1,2021-08-30 23:53:06,0.0
1,2021-08-31 00:33:06,0.4
1,2021-08-31 00:37:06,0.0
1,2021-08-31 00:40:06,0.364
1,2021-08-31 00:50:06,0.0
1,2021-08-31 00:58:06,0.306
1,2021-08-31 01:01:06,0.0
1,2021-08-31 01:21:06,0.34
1,2021-08-31 01:30:06,0.0
1,2021-08-31 02:29:06,0.254
1,2021-08-31 02:33:06,0.0
1,2021-08-31 03:06:06,0.395
1,2021-08-31 03:19:06,0.0
1,2021-08-31 04:02:06,0.4
1,2021-08-31 04:06:06,0.0
1,2021-08-31 04:10:06,0.386
1,2021-08-31 04:21:06,0.0
1,2021-08-31 04:39:06,0.285
1,2021-08-31 04:52:06,0.0
1,2021-08-31 05:52:06,0.317
1,2021-08-31 06:00:06,1.0
1,2021-08-31 06:07:06,0.7
1,2021-08-31 06:10:06,0.0
1,2021-08-31 06:12:06,0.7
1,2021-08-31 06:22:06,0.0
1,2021-08-31 06:24:06,0.7
1,2021-08-31 06:30:06,1.0
1,2021-08-31 06:34:06,0.379
1,2021-08-31 06:36:06,1.0
1,2021-08-31 06:37:06,0.7
1,2021-08-31 06:46:06,0.0
1,2021-08-31 07:21:06,0.308
1,2021-08-31 07:31:06,0.0
1,2021-08-31 08:06:06,0.289
1,2021-08-31 08:08:06,0.689
1,2021-08-31 08:11:06,0.4
1,2021-08-31 08:12:06,0.0
1,2021-08-31 09:06:06,0.346
1,2021-08-31 09:15:06,0.0
1,2021-08-31 09:58:06,0.267
1,2021-08-31 10:09:06,0.0
1,2021-08-31 10:42:06,0.338
1,2021-08-31 10:45:06,0.0
1,2021-08-31 10:51:06,0.249
1,2021-08-31 11:03:06,0.0
1,2021-08-31 11:17:06,0.254
1,2021-08-31 11:21:06,0.0
1,2021-08-31 12:12:06,0.4
1,2021-08-31 12:13:06,0.692
1,2021-08-31 12:16:06,0.292
1,2021-08-31 12:23:06,0.0
1,2021-08-31 12:48:06,0.279
1,2021-08-31 12:55:06,0.0
1,2021-08-31 13:13:06,0.296
1,2021-08-31 13:15:06,0.0
1,2021-08-31 13:51:06,0.237
1,2021-08-31 14:02:06,0.0
1,2021-08-31 14:29:06,0.6
1,2021-08-31 14:33:06,0.959
1,2021-08-31 14:39:06,0.359
1,2021-08-31 14:46:06,0.0
1,2021-08-31 14:54:06,0.6
1,2021-08-31 15:04:06,0.0
1,2021-08-31 15:17:06,0.276
1,2021-08-31 15:19:06,0.876
1,2021-08-31 15:29:06,0.276
1,2021-08-31 15:30:06,0.0
1,2021-08-31 15:33:06,0.4
1,2021-08-31 15:37:06,0.0
1,2021-08-31 15:40:06,0.248
1,2021-08-31 15:51:06,0.0
1,2021-08-31 16:34:06,0.212
1,2021-08-31 16:41:06,0.0
1,2021-08-31 17:34:06,0.241
1,2021-08-31 17:42:06,0.0
1,2021-08-31 18:39:06,0.288
1,2021-08-31 18:44:06,0.0
1,2021-08-31 18:56:06,0.4
1,2021-08-31 19:00:06,0.0
1,2021-08-31 19:16:06,0.309
1,2021-08-31 19:21:06,0.0
1,2021-08-31 19:55:06,0.223
1,2021-08-31 20:07:06,0.0
1,2021-08-31 20:45:06,0.234
1,2021-08-31 20:54:06,0.0
1,2021-08-31 21:47:06,0.379
1,2021-08-31 21:49:06,0.0
1,2021-08-31 22:26:06,0.247
1,2021-08-31 22:31:06,0.0
1,2021-08-31 22:43:06,0.4
1,2021-08-31 22:47:06,0.0
1,2021-08-31 23:03:06,0.34
1,2021-08-31 23:15:06,0.0
1,2021-08-31 23:58:06,0.375
1,2021-09-01 00:01:06,0.0
1,2021-09-01 00:27:06,0.308
1,2021-09-01 00:31:06,0.0
1,2021-09-01 01:28:06,0.238
1,2021-09-01 01:29:06,0.0
1,2021-09-01 02:11:06,0.229
1,2021-09-01 02:14:06,0.629
1,2021-09-01 02:18:06,0.229
1,2021-09-01 02:20:06,0.0
1,2021-09-01 03:18:06,0.37
1,2021-09-01 03:30:06,0.0
1,2021-09-01 04:17:06,0.2
1,2021-09-01 04:28:06,0.0
1,2021-09-01 04:56:06,0.253
1,2021-09-01 05:04:06,0.0
1,2021-09-01 05:10:06,0.235
1,2021-09-01 05:19:06,0.0
1,2021-09-01 05:40:06,0.331
1,2021-09-01 05:55:06,0.0
1,2021-09-01 06:00:06,1.0
1,2021-09-01 06:10:06,0.794
1,2021-09-01 06:12:06,1.0
1,2021-09-01 06:22:06,0.794
1,2021-09-01 06:24:06,1.0
1,2021-09-01 06:29:06,0.7
1,2021-09-01 06:34:06,0.0
1,2021-09-01 06:36:06,0.7
1,2021-09-01 06:46:06,0.0
1,2021-09-01 06:52:06,0.328
1,2021-09-01 07:02:06,0.0
1,2021-09-01 07:38:06,0.258
1,2021-09-01 07:45:06,0.0
1,2021-09-01 08:40:06,0.343
1,2021-09-01 08:52:06,0.0
1,2021-09-01 09:05:06,0.279
1,2021-09-01 09:15:06,0.0
1,2021-09-01 09:28:06,0.379
1,2021-09-01 09:36:06,0.0
1,2021-09-01 10:09:06,0.334
1,2021-09-01 10:20:06,0.0
1,2021-09-01 11:15:06,0.232
1,2021-09-01 11:21:06,0.632
1,2021-09-01 11:25:06,0.232
1,2021-09-01 11:27:06,0.0
1,2021-09-01 12:18:06,0.341
1,2021-09-01 12:33:06,0.0
1,2021-09-01 13:06:06,0.232
1,2021-09-01 13:16:06,0.0
1,2021-09-01 13:36:06,0.258
1,2021-09-01 13:51:06,0.0
1,2021-09-01 14:22:06,0.295
1,2021-09-01 14:28:06,0.0
1,2021-09-01 14:31:06,0.392
1,2021-09-01 14:45:06,0.0
1,2021-09-01 14:53:06,0.345
1,2021-09-01 15:03:06,0.0
1,2021-09-01 15:58:06,0.294
1,2021-09-01 16:00:06,0.0
1,2021-09-01 16:05:06,0.4
1,2021-09-01 16:09:06,0.0
1,2021-09-01 16:35:06,0.261
1,2021-09-01 16:50:06,0.0
1,2021-09-01 17:14:06,0.225
1,2021-09-01 17:17:06,0.0
1,2021-09-01 18:11:06,0.335
1,2021-09-01 18:16:06,0.0
1,2021-09-01 19:06:06,0.269
1,2021-09-01 19:11:06,0.0
1,2021-09-01 19:22:06,0.4
1,2021-09-01 19:26:06,0.0
1,2021-09-01 19:52:06,0.221
1,2021-09-01 20:05:06,0.0
1,2021-09-01 20:28:06,0.343
1,2021-09-01 20:42:06,0.0
1,2021-09-01 21:29:06,0.348
1,2021-09-01 21:35:06,0.0
1,2021-09-01 21:37:06,0.366
1,2021-09-01 21:40:06,0.0
1,2021-09-01 22:07:06,0.33
1,2021-09-01 22:15:06,0.0
1,2021-09-01 22:35:06,0.272
1,2021-09-01 22:44:06,0.0
1,2021-09-01 23:32:06,0.265
1,2021-09-01 23:41:06,0.0
1,2021-09-01 23:54:06,0.4
1,2021-09-01 23:56:06,0.795
1,2021-09-01 23:58:06,0.395
1,2021-09-02 00:09:06,0.0
1,2021-09-02 00:57:06,0.308
1,2021-09-02 00:59:06,0.0
1,2021-09-02 01:59:06,0.311
1,2021-09-02 02:08:06,0.0
1,2021-09-02 02:58:06,0.207
1,2021-09-02 03:03:06,0.0
1,2021-09-02 03:12:06,0.4
1,2021-09-02 03:16:06,0.0
1,2021-09-02 04:01:06,0.394
1,2021-09-02 04:16:06,0.0
1,2021-09-02 05:02:06,0.289
1,2021-09-02 05:17:06,0.0
1,2021-09-02 06:00:06,1.0
1,2021-09-02 06:10:06,0.931
1,2021-09-02 06:12:06,1.0
1,2021-09-02 06:28:06,0.7
1,2021-09-02 06:29:06,0.933
1,2021-09-02 06:34:06,0.233
1,2021-09-02 06:35:06,0.0
1,2021-09-02 06:36:06,0.7
1,2021-09-02 06:46:06,0.0
1,2021-09-02 07:04:06,0.4
1,2021-09-02 07:08:06,0.0
1,2021-09-02 07:28:06,0.264
1,2021-09-02 07:33:06,0.0
1,2021-09-02 07:48:06,0.38
1,2021-09-02 08:00:06,0.0
1,2021-09-02 08:53:06,0.275
1,2021-09-02 09:04:06,0.0
1,2021-09-02 09:10:06,0.361
1,2021-09-02 09:19:06,0.0
1,2021-09-02 09:48:06,0.211
1,2021-09-02 09:53:06,0.0
1,2021-09-02 10:23:06,0.364
1,2021-09-02 10:26:06,0.0
1,2021-09-02 10:52:06,0.285
1,2021-09-02 10:59:06,0.0
1,2021-09-02 11:12:06,0.4
1,2021-09-02 11:14:06,0.706
1,2021-09-02 11:16:06,0.306
1,2021-09-02 11:27:06,0.0
1,2021-09-02 12:11:06,0.315
1,2021-09-02 12:14:06,0.0
1,2021-09-02 12:32:06,0.255
1,2021-09-02 12:41:06,0.0
1,2021-09-02 13:18:06,0.292
1,2021-09-02 13:30:06,0.0
1,2021-09-02 13:40:06,0.303
1,2021-09-02 13:51:06,0.0
1,2021-09-02 14:38:06,0.362
1,2021-09-02 14:41:06,0.0
1,2021-09-02 15:25:06,0.381
1,2021-09-02 15:27:06,0.0
1,2021-09-02 15:52:06,0.4
1,2021-09-02 15:56:06,0.0
1,2021-09-02 15:59:06,0.35
1,2021-09-02 16:14:06,0.0
1,2021-09-02 16:19:06,0.299
1,2021-09-02 16:25:06,0.0
1,2021-09-02 16:32:06,0.355
1,2021-09-02 16:36:06,0.0
1,2021-09-02 17:05:06,0.274
1,2021-09-02 17:12:06,0.0
1,2021-09-02 17:51:06,0.251
1,2021-09-02 17:54:06,0.0
1,2021-09-02 18:24:06,0.277
1,2021-09-02 18:28:06,0.0
1,2021-09-02 18:46:06,0.242
1,2021-09-02 18:52:06,0.0
1,2021-09-02 19:52:06,0.21
1,2021-09-02 20:05:06,0.0
1,2021-09-02 20:24:06,0.4
1,2021-09-02 20:28:06,0.0
1,2021-09-02 21:05:06,0.253
1,2021-09-02 21:15:06,0.0
1,2021-09-02 21:55:06,0.363
1,2021-09-02 22:00:06,0.0
1,2021-09-02 22:18:06,0.278
1,2021-09-02 22:31:06,0.0
1,2021-09-02 23:23:06,0.284
1,2021-09-02 23:25:06,0.0
1,2021-09-02 23:55:06,0.314
1,2021-09-03 00:03:06,0.0
1,2021-09-03 00:44:06,0.334
1,2021-09-03 00:53:06,0.0
1,2021-09-03 01:01:06,0.4
1,2021-09-03 01:05:06,0.0
1,2021-09-03 01:52:06,0.259
1,2021-09-03 02:05:06,0.0
1,2021-09-03 02:36:06,0.371
1,2021-09-03 02:45:06,0.0
1,2021-09-03 03:14:06,0.299
1,2021-09-03 03:21:06,0.0
1,2021-09-03 04:07:06,0.256
1,2021-09-03 04:12:06,0.0
1,2021-09-03 04:51:06,0.205
1,2021-09-03 04:54:06,0.0
1,2021-09-03 05:05:06,0.4
1,2021-09-03 05:09:06,0.0
1,2021-09-03 05:40:06,0.308
1,2021-09-03 05:46:06,0.0
1,2021-09-03 06:42:06,0.39
1,2021-09-03 06:55:06,0.0
1,2021-09-03 07:32:06,0.24
1,2021-09-03 07:42:06,0.0
1,2021-09-03 07:56:06,0.365
1,2021-09-03 08:02:06,0.0
1,2021-09-03 08:17:06,0.7
1,2021-09-03 08:26:06,1.0
1,2021-09-03 08:27:06,0.368
1,2021-09-03 08:29:06,1.0
1,2021-09-03 08:39:06,0.0
1,2021-09-03 08:41:06,0.7
1,2021-09-03 08:51:06,0.0
1,2021-09-03 08:53:06,0.7
1,2021-09-03 09:03:06,0.0
1,2021-09-03 09:12:06,0.584
1,2021-09-03 09:28:06,0.984
1,2021-09-03 09:32:06,0.584
1,2021-09-03 09:33:06,0.817
1,2021-09-03 09:36:06,0.233
1,2021-09-03 09:39:06,0.0
1,2021-09-03 09:50:06,0.387
1,2021-09-03 09:56:06,0.0
1,2021-09-03 10:07:06,0.252
1,2021-09-03 10:11:06,0.0
1,2021-09-03 11:00:06,0.252
1,2021-09-03 11:15:06,0.0
1,2021-09-03 11:23:06,0.366
1,2021-09-03 11:33:06,0.0
1,2021-09-03 11:57:06,0.283
1,2021-09-03 12:00:06,0.0
1,2021-09-03 12:23:06,0.215
1,2021-09-03 12:33:06,0.0
1,2021-09-03 12:41:06,0.4
1,2021-09-03 12:45:06,0.0
1,2021-09-03 13:23:06,0.275
1,2021-09-03 13:33:06,0.0
1,2021-09-03 13:38:06,0.218
1,2021-09-03 13:50:06,0.0
1,2021-09-03 13:57:06,0.251
1,2021-09-03 13:59:06,0.0
1,2021-09-03 14:02:06,0.36
1,2021-09-03 14:08:06,0.0
1,2021-09-03 14:16:06,0.256
1,2021-09-03 14:18:06,0.0
1,2021-09-03 14:51:06,0.224
1,2021-09-03 15:04:06,0.0
1,2021-09-03 15:48:06,0.22
1,2021-09-03 15:50:06,0.0
1,2021-09-03 16:42:06,0.252
1,2021-09-03 16:45:06,0.652
1,2021-09-03 16:49:06,0.0
1,2021-09-03 17:45:06,0.385
1,2021-09-03 17:50:06,0.0
1,2021-09-03 18:04:06,0.24
1,2021-09-03 18:17:06,0.0
1,2021-09-03 18:42:06,0.312
1,2021-09-03 18:50:06,0.0
1,2021-09-03 19:15:06,0.23
1,2021-09-03 19:28:06,0.0
1,2021-09-03 19:37:06,0.255
1,2021-09-03 19:43:06,0.0
1,2021-09-03 20:16:06,0.325
1,2021-09-03 20:29:06,0.0
1,2021-09-03 20:42:06,0.229
1,2021-09-03 20:55:06,0.0
1,2021-09-03 21:02:06,0.4
1,2021-09-03 21:04:06,0.798
1,2021-09-03 21:06:06,0.398
1,2021-09-03 21:07:06,0.0
1,2021-09-03 21:37:06,0.376
1,2021-09-03 21:43:06,0.0
1,2021-09-03 22:08:06,0.384
1,2021-09-03 22:11:06,0.0
1,2021-09-03 23:02:06,0.326
1,2021-09-03 23:11:06,0.0
1,2021-09-04 00:01:06,0.22
1,2021-09-04 00:11:06,0.0
1,2021-09-04 00:17:06,0.349
1,2021-09-04 00:31:06,0.0
1,2021-09-04 00:49:06,0.4
1,2021-09-04 00:53:06,0.0
1,2021-09-04 00:55:06,0.362
1,2021-09-04 00:59:06,0.0
1,2021-09-04 01:49:06,0.233
1,2021-09-04 02:00:06,0.0
1,2021-09-04 02:26:06,0.235
1,2021-09-04 02:40:06,0.0
1,2021-09-04 03:17:06,0.232
1,2021-09-04 03:19:06,0.0
1,2021-09-04 03:54:06,0.4
1,2021-09-04 03:58:06,0.0
1,2021-09-04 04:07:06,0.326
1,2021-09-04 04:14:06,0.0
1,2021-09-04 04:34:06,0.282
1,2021-09-04 04:42:06,0.0
1,2021-09-04 05:19:06,0.353
1,2021-09-04 05:32:06,0.0
1,2021-09-04 06:04:06,0.304
1,2021-09-04 06:07:06,0.0
1,2021-09-04 07:03:06,0.339
1,2021-09-04 07:11:06,0.0
1,2021-09-04 07:38:06,0.7
1,2021-09-04 07:48:06,0.0
1,2021-09-04 07:50:06,0.7
1,2021-09-04 08:00:06,0.0
1,2021-09-04 08:02:06,0.7
1,2021-09-04 08:04:06,1.0
1,2021-09-04 08:09:06,0.7
1,2021-09-04 08:12:06,0.0
1,2021-09-04 08:14:06,0.7
1,2021-09-04 08:24:06,0.0
1,2021-09-04 08:31:06,0.718
1,2021-09-04 08:35:06,0.318
1,2021-09-04 08:43:06,0.0
1,2021-09-04 09:28:06,0.33
1,2021-09-04 09:41:06,0.531
1,2021-09-04 10:03:06,0.0
1,2021-09-04 10:11:06,0.303
1,2021-09-04 10:20:06,0.0
1,2021-09-04 10:28:06,0.227
1,2021-09-04 10:42:06,0.0
1,2021-09-04 11:16:06,0.258
1,2021-09-04 11:21:06,0.0
1,2021-09-04 11:43:06,0.321
1,2021-09-04 11:47:06,0.0
1,2021-09-04 12:00:06,0.395
1,2021-09-04 12:05:06,0.0
1,2021-09-04 12:06:06,0.4
1,2021-09-04 12:08:06,0.779
1,2021-09-04 12:10:06,0.379
1,2021-09-04 12:11:06,0.0
1,2021-09-04 12:40:06,0.395
1,2021-09-04 12:44:06,0.0
1,2021-09-04 12:45:06,0.365
1,2021-09-04 12:51:06,0.0
1,2021-09-04 13:20:06,0.36
1,2021-09-04 13:25:06,0.0
1,2021-09-04 14:09:06,0.348
1,2021-09-04 14:16:06,0.0
1,2021-09-04 14:52:06,0.279
1,2021-09-04 15:00:06,0.0
1,2021-09-04 15:31:06,0.371
1,2021-09-04 15:37:06,0.0
1,2021-09-04 16:00:06,0.384
1,2021-09-04 16:10:06,0.0
1,2021-09-04 16:12:06,0.251
1,2021-09-04 16:27:06,0.0
1,2021-09-04 16:34:06,0.4
1,2021-09-04 16:38:06,0.0
